id,SMILES,qed,logp,molwt,HBA,HBD,TPSA,NumRotBonds,IE,Concentration_mM,N_count,S_count,O_count,P_count,dipole_moment,HOMO,LUMO,HOMO-LUMO Gap,Ionization Potential,Electron Affinity,Electronegativity,Hardness,Softness,Electrophilicity,Electron Donor Capacity,Electron Acceptor Capacity,vdw_volume,vdw_surface_area,LD50_log10_predicted,LD50_predicted,GHS_category,Skeleton_SMILES
1125,Cc1ccc(NC(=O)Cn2c(-c3ccc(Cl)cc3)nc3ccccc32)cc1,0.525476715,5.30382,375.859,3,1,46.92,4,0.86,0.01,3,0,1,0,2.9926,-0.21942,-0.04057,0.17885,0.21942,0.04057,0.129995,0.089425,11.18255521,0.094485323,0.269192823,0.009202823,3339.704,3332.832738,2.868424976,738.6266545,4,O=C(Cn1c(-c2ccccc2)nc2ccccc21)Nc1ccccc1
2,Brc1ccc2nc[nH]c2c1,0.689170014,2.3254,197.035,1,1,28.68,0,0.86,5.0,2,0,0,0,3.4935,-0.22435,-0.02847,0.19588,0.22435,0.02847,0.12641,0.09794,10.21033286,0.081577946,0.256957946,0.004137946,1141.338,1137.2436,2.787249485,612.702264,4,c1ccc2[nH]cnc2c1
712,[N-]=[N+]=NCc1cc(CN2CCOCC2)c(O)c2ncccc12,0.533034306,2.5829,299.334,5,1,94.35,4,0.86,0.1,5,0,2,0,3.8689,-0.20418,-0.06883,0.13535,0.20418,0.06883,0.136505,0.067675,14.77650536,0.137669856,0.308012356,0.035002356,2390.547,2396.445855,2.702597441,504.1937309,4,c1cnc2cc(CN3CCOCC3)ccc2c1
881,N#CCc1cc(CN2CCOCC2)c(O)c2ncccc12,0.930455472,1.83868,283.331,5,1,69.38,3,0.86,0.1,3,0,2,0,2.822,-0.21772,-0.07196,0.14576,0.21772,0.07196,0.14484,0.07288,13.72118551,0.143925807,0.325205807,0.035525807,1765.693,1765.97824,2.587848966,387.1229927,4,c1cnc2cc(CN3CCOCC3)ccc2c1
293,COc1ccc(/C=N\\N2C(=S)NNC2C)cc1,0.620574287,1.0698,250.327,4,2,48.89,3,0.86,1.0,4,1,1,0,4.0079,-0.20217,-0.04334,0.15883,0.20217,0.04334,0.122755,0.079415,12.59207958,0.094873702,0.257336202,0.011826202,1840.749,1846.09857,2.575333313,376.1259635,4,S=C1NNCN1/N=C\c1ccccc1
1324,CN1CCN(C(=S)NCc2ccc(O)c3ncccc23)CC1,0.82033759,1.5623,316.43,4,2,51.63,2,0.859,0.001,4,1,1,0,4.1426,-0.19666,-0.06823,0.12843,0.19666,0.06823,0.132445,0.064215,15.57268551,0.136585518,0.301138018,0.036248018,3105.096,3097.333431,2.793982549,622.2752808,4,S=C(NCc1cccc2ncccc12)N1CCNCC1
680,O=C(O)c1cccc(/N=C/c2c(O)ccc3ccccc23)c1,0.716617402,3.9942,291.306,3,2,69.89,3,0.8587,0.25,1,0,3,0,2.8188,-0.21204,-0.06862,0.14342,0.21204,0.06862,0.14033,0.07171,13.94505648,0.137306574,0.313491574,0.032831574,2323.626,2323.974436,3.343579158,2205.866158,5,C(=N/c1ccccc1)\c1cccc2ccccc12
1071,CN(C)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)s2)cc1,0.551442682,4.43217,321.449,3,2,53.11,4,0.858,0.021,3,1,0,0,5.831,-0.18509,-0.03919,0.1459,0.18509,0.03919,0.11214,0.07295,13.70801919,0.086191772,0.234806772,0.010526772,2696.476,2689.73519,2.518811406,330.2261079,4,c1ccc(-c2ccc(-c3ccccc3)s2)cc1
1270,CCCCCCCCCCCCCCCCC1=NCCN1CCNCCNCC[N+](CCC(=O)c1ccccc1)(CCC(=O)c1ccccc1)C(Cl)c1ccccc1,0.020655321,11.0515,813.636,6,2,73.8,34,0.858,0.0015,5,0,2,0,9.0393,-0.06002,-0.04127,0.01875,0.06002,0.04127,0.050645,0.009375,106.6666667,0.136795521,0.192128021,0.090838021,7993.341,8004.023923,2.493314886,311.3973308,4,O=C(CC[N+](CCNCCNCCN1C=NCC1)(CCC(=O)c1ccccc1)Cc1ccccc1)c1ccccc1
97,O=C1CC(c2ccc(O)c(O)c2)c2c(cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)[C@H]3c2c(O)cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)C3)O1,0.070237473,4.1416,740.67,15,11,267.29,4,0.8572,2.0,0,0,15,0,8.7396,-0.20221,-0.00869,0.19352,0.20221,0.00869,0.10545,0.09676,10.33484911,0.057460224,0.211290224,0.000390224,5239.754,5237.211966,2.808974757,644.1318248,4,O=C1CC(c2ccccc2)c2c(ccc3c2OC(c2ccccc2)C[C@H]3c2cccc3c2OC(c2ccccc2)CC3)O1
498,c1ccc2[nH]c(CNCc3nc4ccccc4[nH]3)nc2c1,0.53696154,2.729,277.331,3,3,69.39,4,0.857,0.5,5,0,0,0,5.2843,-0.20983,-0.02177,0.18806,0.20983,0.02177,0.1158,0.09403,10.63490375,0.071305115,0.234120115,0.002520115,2179.997,2174.257344,2.930643685,852.4004789,4,c1ccc2[nH]c(CNCc3nc4ccccc4[nH]3)nc2c1
686,c1ccc(-c2noc(-c3ccccn3)n2)nc1,0.66715862,2.1936,224.223,5,0,64.7,2,0.8551,0.2,4,0,1,0,2.0619,-0.24771,-0.0716,0.17611,0.24771,0.0716,0.159655,0.088055,11.35653853,0.144737488,0.348419988,0.029109988,1767.684,,2.940753919,872.4768641,4,c1ccc(-c2noc(-c3ccccn3)n2)nc1
624,C/C(=N\c1ccccn1)c1ccc(O)cc1O,0.776347529,2.6335,228.251,4,2,65.71,2,0.855,0.5,2,0,2,0,3.6894,-0.2147,-0.04939,0.16531,0.2147,0.04939,0.132045,0.082655,12.09848164,0.105473849,0.278846349,0.014756349,1908.088,,3.009160189,1021.316124,4,C(=Nc1ccccn1)c1ccccc1
100,NC(=S)N/N=C/c1ccncc1,0.388816583,0.2487,180.236,3,2,63.3,2,0.855,1.5,4,1,0,0,3.8228,-0.20829,-0.09318,0.11511,0.20829,0.09318,0.150735,0.057555,17.37468508,0.197385459,0.376897959,0.075427959,1333.825,,2.083840926,121.2944489,3,c1ccncc1
1056,CCCCCCNc1nc(NCCCN(C)C)nc(NCCCN(C)C)n1,0.377652927,2.591,380.585,8,3,81.24,16,0.8549,0.05,8,0,0,0,1.1634,-0.2087,0.00727,0.21597,0.2087,-0.00727,0.100715,0.107985,9.260545446,0.046967223,0.201674723,0.000244723,3842.763,3850.315875,3.210267427,1622.809072,4,c1ncncn1
569,COc1ccc(/C=N/c2cccc(C(=O)O)c2)cc1O,0.837907871,2.8496,271.272,4,2,79.12,4,0.8547,0.5,1,0,4,0,2.2578,-0.21113,-0.0512,0.15993,0.21113,0.0512,0.131165,0.079965,12.50547114,0.107573671,0.278721171,0.016391171,2212.92,2216.374176,3.291653973,1957.284571,4,C(=N/c1ccccc1)\c1ccccc1
415,Sc1nc(S)c2nc[nH]c2n1,0.324175362,0.9303,184.249,5,3,54.46,0,0.854,1.0,4,2,0,0,3.97,-0.22819,-0.0528,0.17539,0.22819,0.0528,0.140495,0.087695,11.40315867,0.112542591,0.296885091,0.015895091,1199.035,1194.670752,2.748486419,560.3848925,4,c1ncc2nc[nH]c2n1
794,CCCCCCC[n+]1ccccn1.[I-],0.387476388,-0.6565,306.191,1,0,16.77,6,0.854,0.1,2,0,0,0,,,,,,,,,,,,,,,2.682322681,481.1967456,4,c1cc[nH+]nc1
799,CCCCCCCCC[n+]1ccccn1.[I-],0.375051575,0.1237,334.245,1,0,16.77,8,0.854,0.1,2,0,0,0,,,,,,,,,,,,,,,2.682322681,481.1967456,4,c1cc[nH+]nc1
811,CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(/C=N/C(=S)/N=C/c2ccc([N+](C)(C)CCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.029729785,9.6139,949.168,1,0,24.72,34,0.8539,0.1,4,1,0,0,,,,,,,,,,,,,,,2.930344575,851.8136094,4,S=C(/N=C/c1ccccc1)/N=C/c1ccccc1
813,CCCCCCCCCCCCCCCC[N+](C)(C)c1ccc(C=NC(=S)N=Cc2ccc([N+](C)(C)CCCCCCCCCCCCCCCC)cc2)cc1.[Br-].[Br-],0.029729785,9.6139,949.168,1,0,24.72,34,0.8539,0.1,4,1,0,0,,,,,,,,,,,,,,,2.930344575,851.8136094,4,S=C(N=Cc1ccccc1)N=Cc1ccccc1
170,CC(=O)COc1ccc(C(=O)/C=C/c2ccc(C)cc2)cc1,0.599963401,3.85892,294.35,3,0,43.37,6,0.8537,1.0,0,0,3,0,3.4298,-0.22941,-0.06797,0.16144,0.22941,0.06797,0.14869,0.08072,12.38850347,0.136946953,0.325996953,0.028616953,2695.405,2690.403466,3.459320788,2879.524567,5,O=C(/C=C/c1ccccc1)c1ccccc1
1265,Nn1c(Cc2cccs2)nnc1Cc1cccs1,0.743871228,2.2965,276.39,6,1,56.73,4,0.853,0.005,4,2,0,0,4.617,-0.22202,-0.02313,0.19889,0.22202,0.02313,0.122575,0.099445,10.05580974,0.075542414,0.247839914,0.002689914,1803.841,1799.95539,3.058754219,1144.864844,4,c1csc(Cc2nnc(Cc3cccs3)[nH]2)c1
384,O=C1Nc2ccccc2/C1=N/c1ccc(Cl)cc1,0.834630945,3.4129,256.692,2,1,41.46,1,0.853,1.0,2,0,1,0,5.9949,-0.21183,-0.09159,0.12024,0.21183,0.09159,0.15171,0.06012,16.63339987,0.191416534,0.373186534,0.069766534,1782.668,1780.248625,2.965186289,922.9672449,4,O=C1Nc2ccccc2/C1=N/c1ccccc1
425,C(=N/c1ccc(CCc2ccc(/N=C/c3ccc4ccccc4n3)cc2)cc1)\c1ccc2ccccc2n1,0.212475735,8.0694,490.61,4,0,50.5,7,0.853,1.0,4,0,0,0,2.8011,-0.20996,-0.07333,0.13663,0.20996,0.07333,0.141645,0.068315,14.63807363,0.146844075,0.322646575,0.039356575,4653.531,4648.071744,2.880710604,759.8197959,4,C(=N/c1ccc(CCc2ccc(/N=C/c3ccc4ccccc4n3)cc2)cc1)\c1ccc2ccccc2n1
1019,CCCCCCCCNc1nc(NCCCN(C)C)nc(NCCCN(C)C)n1,0.319052089,3.3712,408.639,8,3,81.24,18,0.8528,0.05,8,0,0,0,1.3977,-0.20786,0.00354,0.2114,0.20786,-0.00354,0.10216,0.1057,9.460737938,0.049369279,0.204379279,5.93e-05,4239.715,4241.489312,3.210267427,1622.809072,4,c1ncncn1
733,C1=Nc2cccc3cccc(c23)N1,0.642183394,2.9251,168.199,2,1,24.39,0,0.8526,0.1,2,0,0,0,3.1001,-0.1747,-0.0263,0.1484,0.1747,0.0263,0.1005,0.0742,13.47708895,0.068060984,0.205660984,0.004660984,1362.097,,2.979179293,953.1895941,4,C1=Nc2cccc3cccc(c23)N1
994,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.817330737,1.22952,270.339,6,2,97.97,3,0.8524,0.05,4,2,2,0,6.6299,-0.22739,-0.03991,0.18748,0.22739,0.03991,0.13365,0.09374,10.66780457,0.095275883,0.275795883,0.008495883,2182.109,2186.25502,3.525630738,3354.522725,5,O=S(=O)(Nc1nncs1)c1ccccc1
